engagement_id,donor_id,campaign_name,channel,clicked,converted,engagement_timestamp
e8140fd7-3623-43cd-9072-bed948ecbf9c,121d2b90-7870-4a64-8ec4-9451820810e2,Campaign 4,SMS,False,False,2024-08-31T12:33:51
57484d88-e8bd-453d-9cdf-e4f86c20cb32,121d2b90-7870-4a64-8ec4-9451820810e2,Campaign 4,Phone,False,False,2023-10-11T12:33:51
27419790-6d2f-4958-88b1-51b77255ce5f,121d2b90-7870-4a64-8ec4-9451820810e2,Campaign 3,Phone,True,False,2024-12-23T12:33:51
a6e9b4fc-7e1d-46ca-9ec6-58083b19bb89,1248d5c7-2813-43e3-9404-a7fa3ea924c7,Campaign 2,Phone,False,False,2024-09-29T12:33:51
b39f21b2-916b-4964-889a-8605ae0e5b7c,1248d5c7-2813-43e3-9404-a7fa3ea924c7,Campaign 2,Phone,False,True,2024-08-24T12:33:51
37aece9b-7964-40e3-87d7-66a7c67d4aab,1248d5c7-2813-43e3-9404-a7fa3ea924c7,Campaign 10,Email,True,False,2023-11-26T12:33:51
14e7de2e-8455-46ad-9bc2-8214a3e4aeb5,1248d5c7-2813-43e3-9404-a7fa3ea924c7,Campaign 2,Phone,True,True,2024-03-28T12:33:51
8c05fe9b-eccc-4967-a16b-1bbda1fd654e,1248d5c7-2813-43e3-9404-a7fa3ea924c7,Campaign 4,Phone,False,True,2024-11-05T12:33:51
e296c74f-7332-4a7e-9ca1-70c216ba2621,1268b2c3-f530-4844-b209-135d64acc9a9,Campaign 2,Social,True,True,2024-02-24T12:33:51
2b14e534-4688-4c34-a23c-6eeb28269cba,1268b2c3-f530-4844-b209-135d64acc9a9,Campaign 6,Phone,True,True,2025-08-16T12:33:51
67a12259-81e6-4663-ab75-d52b1e1199fd,1268b2c3-f530-4844-b209-135d64acc9a9,Campaign 8,Social,True,False,2025-04-22T12:33:51
a1722c17-650e-4eab-9fb3-ead93c441957,1268b2c3-f530-4844-b209-135d64acc9a9,Campaign 7,Email,True,True,2025-08-02T12:33:51
daf5f7f8-82f7-4c29-9841-3310d89dde8d,126d7c06-4a0d-49bf-9919-0809c49d5d93,Campaign 3,SMS,True,True,2024-06-07T12:33:51
06e80740-55f0-40c8-96a2-35f9cc462122,126d7c06-4a0d-49bf-9919-0809c49d5d93,Campaign 8,Phone,False,False,2024-11-02T12:33:51
61de4bc8-7e5d-4954-a461-c861bc1098ef,12b56280-ef2d-4753-807c-a9f958c77a2a,Campaign 10,Social,False,False,2024-01-16T12:33:51
ce524721-b308-4386-8959-d87a064e44b8,12b56280-ef2d-4753-807c-a9f958c77a2a,Campaign 10,SMS,False,False,2024-09-03T12:33:51
9a28a483-d37a-42cd-acc1-c7418f0f6545,12b56280-ef2d-4753-807c-a9f958c77a2a,Campaign 1,SMS,False,False,2023-10-17T12:33:51
ce382457-2ad8-471b-a935-cbdeadf9b4f7,13045a5e-2fd3-4785-ac1b-5461a6dbe715,Campaign 1,SMS,False,False,2024-11-19T12:33:51
091d6509-5004-493d-90fd-f15b46cdd465,13045a5e-2fd3-4785-ac1b-5461a6dbe715,Campaign 9,Social,True,True,2025-02-07T12:33:51
903c98cf-62a5-4c1e-bf9b-d921ed09808b,13045a5e-2fd3-4785-ac1b-5461a6dbe715,Campaign 5,SMS,True,False,2024-02-21T12:33:51
f35ec62d-9779-4665-a3d0-e0859d8bcb7d,13045a5e-2fd3-4785-ac1b-5461a6dbe715,Campaign 8,Phone,True,True,2023-12-19T12:33:51
6ab147c0-4c73-4f11-b0d5-1d6f5bcdc4e6,13114049-e5f1-403b-b8f8-dae36995f861,Campaign 4,Email,False,False,2024-04-06T12:33:51
6adbe368-f78c-4c21-9801-1406c9592143,13114049-e5f1-403b-b8f8-dae36995f861,Campaign 5,Phone,False,True,2025-08-29T12:33:51
78676c23-6ca5-4c88-9778-5f2154cf6f7c,13114049-e5f1-403b-b8f8-dae36995f861,Campaign 7,Social,False,True,2025-07-02T12:33:51
54ac6071-ffbd-4e07-b5cf-f9a1e798f96f,132f2389-a0f4-41a6-93c7-b894c1cb906c,Campaign 1,SMS,True,False,2025-08-18T12:33:51
d95c3fed-ffd6-406a-ba41-2f962f5e498e,132f2389-a0f4-41a6-93c7-b894c1cb906c,Campaign 10,Phone,True,False,2025-01-26T12:33:51
49bccbb8-640d-4355-881f-00e27ef1ec21,132f2389-a0f4-41a6-93c7-b894c1cb906c,Campaign 2,SMS,False,True,2025-02-26T12:33:51
0b1be06f-dadc-4c5a-b825-b4311560079e,132f2389-a0f4-41a6-93c7-b894c1cb906c,Campaign 7,Social,False,True,2024-06-29T12:33:51
21d1a73f-1ddb-433d-b641-022dba37ec46,132f2389-a0f4-41a6-93c7-b894c1cb906c,Campaign 2,Social,False,False,2025-04-01T12:33:51
2d12f0ed-2eb9-43cc-ab66-0d1f9355846a,133a007b-9784-4920-a5a9-9ea44cc1174d,Campaign 4,Phone,False,False,2024-08-20T12:33:51
bc450f50-9f26-4408-92f7-3950e102488c,133a007b-9784-4920-a5a9-9ea44cc1174d,Campaign 8,Email,True,True,2023-10-31T12:33:51
a187cbaa-0398-4db1-b95a-55bcf5598101,133a007b-9784-4920-a5a9-9ea44cc1174d,Campaign 6,SMS,True,False,2025-03-08T12:33:51
1c8d76a6-faee-4a40-bf1e-2896253c485c,133a007b-9784-4920-a5a9-9ea44cc1174d,Campaign 2,SMS,True,True,2025-01-24T12:33:51
0d614120-a0f4-4d90-8d3f-5ec95acf2bce,133a007b-9784-4920-a5a9-9ea44cc1174d,Campaign 10,Email,False,False,2025-04-07T12:33:51
e6c50377-264b-4c90-8200-b0f0f2cc8f66,13430e1d-25ef-422f-a98d-6fbe30614260,Campaign 8,Social,False,True,2024-01-20T12:33:51
f580868e-1dca-4233-ac5f-645166042935,13430e1d-25ef-422f-a98d-6fbe30614260,Campaign 8,SMS,False,False,2025-08-29T12:33:51
dd93bca2-6796-4068-b410-c104d16ebef1,136cb770-701b-4a1c-884b-341a497ca7f5,Campaign 5,Phone,True,True,2024-01-06T12:33:51
bec19f49-3410-4fa3-be0d-2239f476e89a,136cb770-701b-4a1c-884b-341a497ca7f5,Campaign 2,Email,False,False,2024-02-02T12:33:51
f315549e-fad5-449f-b987-db060e795783,136cb770-701b-4a1c-884b-341a497ca7f5,Campaign 9,SMS,True,True,2023-10-12T12:33:51
242666d4-b517-49d3-a6c3-ed629bdea24e,139e3c4b-7159-4d2f-9249-cc6462fdef03,Campaign 9,SMS,True,True,2024-04-28T12:33:51
2732afcb-09f3-47b1-bd80-9a116f5ca83d,139e3c4b-7159-4d2f-9249-cc6462fdef03,Campaign 4,Email,True,False,2024-04-23T12:33:51
7eb52121-61b0-4ecc-9e34-022810c91bf3,139e3c4b-7159-4d2f-9249-cc6462fdef03,Campaign 4,Email,True,False,2024-05-05T12:33:51
e08de831-6d6d-4e88-813c-a3475e0c4607,139e3c4b-7159-4d2f-9249-cc6462fdef03,Campaign 2,SMS,True,True,2024-08-30T12:33:51
5d1ffe55-21ed-402f-bdb3-6672b62f034f,139e3c4b-7159-4d2f-9249-cc6462fdef03,Campaign 1,Phone,False,False,2024-06-01T12:33:51
c4b2c401-96c4-4c3c-a16f-f3acb964eda7,13bcb143-f1e9-4495-aefe-6f998dd031e4,Campaign 5,Social,True,False,2023-09-19T12:33:51
cac48548-89fd-4c68-9105-f2aa312858b1,1437267d-0c5c-4ac8-8b0e-10cdfce02c71,Campaign 3,Phone,True,True,2024-07-09T12:33:51
7d8a8d85-34ca-4927-828d-8673d56fe3ab,1437267d-0c5c-4ac8-8b0e-10cdfce02c71,Campaign 1,Phone,True,True,2025-05-20T12:33:51
37729b34-9b8b-4c1e-bafb-e6ecc72e336c,1437267d-0c5c-4ac8-8b0e-10cdfce02c71,Campaign 10,Social,True,False,2023-12-17T12:33:51
350161c4-fa39-4cef-9aaa-da8023e068f4,1437267d-0c5c-4ac8-8b0e-10cdfce02c71,Campaign 10,Email,False,True,2025-08-27T12:33:51
c5481a23-d9a1-4417-8c33-e101ae3d4443,1437267d-0c5c-4ac8-8b0e-10cdfce02c71,Campaign 5,Email,False,False,2024-06-06T12:33:51
0af19d54-ec88-4afa-84ce-8575c8f38651,1457ac4a-c875-4110-8f6d-fc0f14d78473,Campaign 5,SMS,False,True,2025-08-18T12:33:51
22d93de9-c2a5-4ef9-8d2e-b0d57374ff47,1457ac4a-c875-4110-8f6d-fc0f14d78473,Campaign 5,Email,False,True,2024-11-03T12:33:51
a39278a5-1251-4625-836f-be5e4f5c5150,1457ac4a-c875-4110-8f6d-fc0f14d78473,Campaign 4,Social,True,False,2024-09-21T12:33:51
867e0c52-0ab5-4aa9-a1cf-e8c3353c3397,1457ac4a-c875-4110-8f6d-fc0f14d78473,Campaign 6,Email,False,False,2024-06-29T12:33:51
246d22ae-08b3-4492-8813-cb049cebfe7d,14651697-8629-4439-a39f-3782ebe4a17f,Campaign 5,Social,True,True,2024-09-28T12:33:51
e368fdb7-5de8-4601-a182-ec947f9c0303,14651697-8629-4439-a39f-3782ebe4a17f,Campaign 5,Phone,True,True,2023-09-15T12:33:51
a805b699-ada0-4cea-a3cb-b0eb0b45cf82,14651697-8629-4439-a39f-3782ebe4a17f,Campaign 3,Social,False,True,2025-04-11T12:33:51
86e51ca7-c1c2-49e2-bfef-a4f538817ab1,14651697-8629-4439-a39f-3782ebe4a17f,Campaign 6,Social,False,False,2024-08-22T12:33:51
4bb0acdc-ba30-4964-bc4a-4dc5c7090ff3,14651697-8629-4439-a39f-3782ebe4a17f,Campaign 4,Email,True,True,2025-03-27T12:33:51
80f96422-578a-4bae-a8ea-c4d5ffb4a37f,146646dd-7032-47d9-a785-88e28975f7f6,Campaign 8,Phone,False,False,2023-10-30T12:33:51
1d1c60b3-23e5-460f-8b88-6ebea02f9920,146646dd-7032-47d9-a785-88e28975f7f6,Campaign 2,Email,True,True,2023-11-25T12:33:51
a179447a-4093-4734-97d4-199ef1b75056,146646dd-7032-47d9-a785-88e28975f7f6,Campaign 10,SMS,False,True,2024-12-10T12:33:51
3a4a9be0-bf13-470c-99b2-4035b88fa870,14895d8c-588d-48b0-b438-1fd4d8ca5a55,Campaign 10,Social,True,True,2024-01-25T12:33:51
a0f8b59b-5617-4133-9ce4-4f2da6e137e3,14895d8c-588d-48b0-b438-1fd4d8ca5a55,Campaign 8,SMS,False,True,2024-11-05T12:33:51
4234e1d3-ccad-4faf-b405-6e917872c646,14895d8c-588d-48b0-b438-1fd4d8ca5a55,Campaign 8,Phone,False,False,2024-08-10T12:33:51
7df82c00-62fe-44e5-aaec-de0f81d185e9,14895d8c-588d-48b0-b438-1fd4d8ca5a55,Campaign 8,SMS,False,True,2025-04-11T12:33:51
a12ccc99-d01e-4e22-8c43-4e556f119f28,14aa0462-7a4a-44ce-8aa8-929039c42b50,Campaign 6,Phone,True,False,2024-03-27T12:33:51
a132aa85-8874-4675-bf6f-1f9745e337ff,14aa0462-7a4a-44ce-8aa8-929039c42b50,Campaign 10,Phone,False,True,2023-12-02T12:33:51
129e4df9-11c3-47c0-991d-62c151ecf3bd,14aa0462-7a4a-44ce-8aa8-929039c42b50,Campaign 10,Phone,False,False,2025-07-12T12:33:51
08742175-52fa-4ee2-b925-af1111c9b79e,14aa0462-7a4a-44ce-8aa8-929039c42b50,Campaign 10,Social,True,False,2025-07-11T12:33:51
214d0a55-e1b6-4f38-8fb8-98efdd1db85f,14aa0462-7a4a-44ce-8aa8-929039c42b50,Campaign 8,Social,False,False,2025-03-16T12:33:51
0a87222a-735e-4be1-8dcb-a7ce48013c7c,14af4818-b72b-489d-abc6-e024f096fbb7,Campaign 9,Email,True,False,2024-06-17T12:33:51
b5dcd0de-1586-4911-a481-7837d51eebe3,14af4818-b72b-489d-abc6-e024f096fbb7,Campaign 2,SMS,True,True,2024-05-04T12:33:51
b41aab38-c6f1-4743-99dc-976bfe87a459,1508a870-ce1d-443b-85ae-192cdc3531bc,Campaign 2,SMS,True,True,2023-11-07T12:33:51
50242494-c544-4182-9cdb-a7e7a540e387,1508a870-ce1d-443b-85ae-192cdc3531bc,Campaign 5,Social,True,False,2024-06-01T12:33:51
4f539da8-423e-45f6-9247-695fb1c96ff3,1508a870-ce1d-443b-85ae-192cdc3531bc,Campaign 10,SMS,False,True,2024-04-08T12:33:51
a50bd49d-4231-4a85-ae03-838a6ea9347b,1508a870-ce1d-443b-85ae-192cdc3531bc,Campaign 9,Email,True,False,2024-10-14T12:33:51
a59e16e5-cb99-4fc6-8aa3-e869a9435282,152a6f74-5620-4800-a46e-01aa845065b5,Campaign 7,SMS,False,True,2024-02-23T12:33:51
c559dc61-d454-49bf-bc86-509561f56624,152a6f74-5620-4800-a46e-01aa845065b5,Campaign 6,SMS,True,True,2024-05-28T12:33:51
ca25212a-bb77-42ee-9d63-53b3846c93b8,152a6f74-5620-4800-a46e-01aa845065b5,Campaign 7,Phone,False,False,2024-03-17T12:33:51
42c16e36-aa4c-40cd-8c17-77b4d0c54893,1554f24b-a147-4e4b-86aa-20b3329de300,Campaign 10,Email,False,False,2025-03-16T12:33:51
33e2b7cb-cdf3-49f3-acb9-cdfaa5bbaf80,1554f24b-a147-4e4b-86aa-20b3329de300,Campaign 4,Phone,True,True,2023-10-24T12:33:51
dd6e6c9e-209f-4153-86b9-937cdc8f5fe7,1554f24b-a147-4e4b-86aa-20b3329de300,Campaign 3,SMS,False,True,2025-06-21T12:33:51
71606092-6e7e-4e4a-84d6-706a810c6db1,1554f24b-a147-4e4b-86aa-20b3329de300,Campaign 9,Social,False,True,2024-02-16T12:33:51
3aa7654e-d9a3-45dd-85aa-7c0cd0f45beb,157ac65e-9acc-41e3-8194-d0e6b0fee253,Campaign 2,Phone,True,False,2024-03-09T12:33:51
eb94054e-c56a-4c6e-98ef-61cd1b0a5760,157ac65e-9acc-41e3-8194-d0e6b0fee253,Campaign 5,Phone,False,False,2024-02-15T12:33:51
7528efe2-a129-40f2-a52b-74694d73dba1,157ac65e-9acc-41e3-8194-d0e6b0fee253,Campaign 3,Email,False,True,2025-07-03T12:33:51
9baff7bf-3348-4a2d-8b2a-655531340ffb,157ac65e-9acc-41e3-8194-d0e6b0fee253,Campaign 3,Email,False,False,2023-09-03T12:33:51
2f51d0d8-f6b2-4b7d-80c7-c01aa11bc76f,158f5e29-356d-4d0c-87ab-3760e75c3617,Campaign 2,Email,True,True,2024-09-10T12:33:51
5e645287-788c-4b42-8a5a-0592896c88dc,158f5e29-356d-4d0c-87ab-3760e75c3617,Campaign 7,Email,False,False,2023-11-07T12:33:51
fb140723-3e12-42e9-a3d2-56dee7c2b728,158f5e29-356d-4d0c-87ab-3760e75c3617,Campaign 10,Phone,True,True,2024-05-10T12:33:51
bf85d582-89bc-4063-a765-3596cdc51fdb,158f5e29-356d-4d0c-87ab-3760e75c3617,Campaign 9,Social,False,False,2024-06-10T12:33:51
c34fd1fb-ce52-4a64-a3ef-c57c6586378e,159a4c36-ef09-4bdc-a5da-c099e220e152,Campaign 7,Phone,False,True,2024-07-26T12:33:51
2e3c18ed-8f3b-474c-8bdb-05b721716b38,15ff619f-592e-4d64-b017-3ac3a7366f4d,Campaign 8,Phone,True,False,2024-03-06T12:33:51
d09fdf14-b729-45bf-8b23-f13a30f2ac31,15ff619f-592e-4d64-b017-3ac3a7366f4d,Campaign 7,Phone,True,False,2023-12-09T12:33:51
c86dd6b0-edf0-4c41-9013-bd19a4c0bd91,15ff619f-592e-4d64-b017-3ac3a7366f4d,Campaign 5,Phone,False,False,2024-08-31T12:33:51
99163d14-5624-4d99-85db-79e23e1bc619,15ff619f-592e-4d64-b017-3ac3a7366f4d,Campaign 1,SMS,False,True,2025-06-07T12:33:51
ece27b9c-de19-40b4-8d35-8a10dcd2c6aa,1611f746-9a5a-4544-998b-8eb48bf135df,Campaign 8,Social,False,True,2024-05-27T12:33:51
1518f5e2-a4c0-4693-a6ba-ec26881c6903,1611f746-9a5a-4544-998b-8eb48bf135df,Campaign 6,Phone,False,True,2023-11-15T12:33:51
29f0acc9-c80c-4ab5-b55e-2e331d8c8745,1624fb6d-d734-4455-ad82-f77dfd78cf89,Campaign 1,Social,False,True,2024-01-30T12:33:51
bf68adb4-bf76-40e0-9ecc-56d743b0c2ac,1624fb6d-d734-4455-ad82-f77dfd78cf89,Campaign 9,SMS,False,True,2024-06-07T12:33:51
2a83db1e-b5ff-4d86-ad37-f2ec63864b92,1624fb6d-d734-4455-ad82-f77dfd78cf89,Campaign 3,Phone,False,True,2023-11-03T12:33:51
cbfc14aa-c7ec-43b3-9edb-04a2cb7b7889,1624fb6d-d734-4455-ad82-f77dfd78cf89,Campaign 4,Email,True,False,2024-07-07T12:33:51
ba9131ee-c482-440d-b2a7-a99dd18ec8c0,1632dcbc-873d-4a5a-8d48-7040bca9d63f,Campaign 6,Phone,True,False,2024-04-27T12:33:51
c362af88-a2ca-4899-a86f-9f653fcece93,1632dcbc-873d-4a5a-8d48-7040bca9d63f,Campaign 1,Email,False,False,2024-06-27T12:33:51
9739f39a-ce02-47a9-9e50-17bc4cad1419,1632dcbc-873d-4a5a-8d48-7040bca9d63f,Campaign 3,Email,False,False,2023-10-30T12:33:51
489fb34d-354a-43cf-b755-cc61cfff4386,163372ae-8721-44dc-98f7-282564d8704a,Campaign 7,Phone,False,True,2024-07-27T12:33:51
dbfdb55b-c7a0-419b-8b81-e9dbd588f406,163372ae-8721-44dc-98f7-282564d8704a,Campaign 5,Social,False,True,2025-04-22T12:33:51
0331d6c7-38f2-4551-9297-2c038b8a2a53,163372ae-8721-44dc-98f7-282564d8704a,Campaign 3,Email,False,False,2024-12-07T12:33:51
d3e2666d-9531-426a-be41-2dff5623a917,1653db57-504f-443e-95f9-efaf04ccb8cd,Campaign 2,SMS,True,False,2024-11-14T12:33:51
78ea25d7-e819-4542-b38b-af6109e8249e,1689a59c-95b3-457e-90d1-b5c3e196a11b,Campaign 1,Email,False,False,2025-01-04T12:33:51
87fb94ea-d6e9-4eb3-8741-d838050201ae,1689a59c-95b3-457e-90d1-b5c3e196a11b,Campaign 4,Social,True,True,2025-08-05T12:33:51
8b0cf73e-f283-41eb-9ca9-c821a690a4ac,1689a59c-95b3-457e-90d1-b5c3e196a11b,Campaign 5,Email,False,True,2024-03-11T12:33:51
e0e3845c-0e44-4996-aa6b-c6ab90bf03e5,1689a59c-95b3-457e-90d1-b5c3e196a11b,Campaign 4,SMS,False,False,2025-04-24T12:33:51
2ec00d94-08e1-44f0-a164-20713496bebb,168d4986-f441-48f6-ab17-8d02e91a06ae,Campaign 4,Email,True,False,2024-06-09T12:33:51
376bbb7d-e196-4ec4-bd85-47244eac03ee,168d4986-f441-48f6-ab17-8d02e91a06ae,Campaign 6,Phone,True,True,2024-12-19T12:33:51
5e958d03-740a-41b9-b215-aa3c296da8f7,168d4986-f441-48f6-ab17-8d02e91a06ae,Campaign 2,Phone,True,True,2024-11-16T12:33:51
cf1288a5-2d7c-4861-b1d7-28f62812f5c4,168d4986-f441-48f6-ab17-8d02e91a06ae,Campaign 3,SMS,True,False,2024-09-19T12:33:51
990bd52e-be54-4cf7-9d9d-d8531c415054,16c300e7-5b18-4759-b3a6-e9cd6fc6c7ed,Campaign 2,SMS,True,False,2024-05-24T12:33:51
34166bb6-f5a8-413c-ba6f-447a159631da,16c300e7-5b18-4759-b3a6-e9cd6fc6c7ed,Campaign 9,Social,True,True,2025-05-23T12:33:51
b41fc4ca-0237-4979-babb-3faf47435895,16d3a30f-01fa-467c-bc5d-1c0fc7a37cec,Campaign 9,Phone,False,False,2024-12-10T12:33:51
7785c336-2827-4556-97e9-816ac22e3c43,16d3a30f-01fa-467c-bc5d-1c0fc7a37cec,Campaign 1,Phone,False,True,2024-02-25T12:33:51
8c79b310-729f-4ad7-9df2-69da7dde68a7,16d3a30f-01fa-467c-bc5d-1c0fc7a37cec,Campaign 1,SMS,True,False,2025-01-21T12:33:51
bd404471-b04e-4f34-8c6e-afa5045193ab,16d3a30f-01fa-467c-bc5d-1c0fc7a37cec,Campaign 4,Phone,False,False,2025-01-11T12:33:51
fd3d4094-5ba3-47d9-b008-50e570add862,16d3a30f-01fa-467c-bc5d-1c0fc7a37cec,Campaign 2,Social,True,False,2023-09-27T12:33:51
e7f9a452-0f90-4d57-9da7-222a4fb600a8,16dddcb0-41f0-4193-a628-301f758c7ed9,Campaign 3,Social,True,False,2024-03-22T12:33:51
716bb768-7ea0-48fa-a3d4-dc95b742b2ed,16dddcb0-41f0-4193-a628-301f758c7ed9,Campaign 7,SMS,True,False,2023-11-24T12:33:51
040bda6d-df06-4ae5-a6e9-82fa91e08abe,16dddcb0-41f0-4193-a628-301f758c7ed9,Campaign 7,Email,False,True,2024-07-21T12:33:51
15c6a5ca-49e9-4d15-aa95-edf219bec41d,16dddcb0-41f0-4193-a628-301f758c7ed9,Campaign 6,Email,True,True,2023-11-19T12:33:51
58949f66-a4ce-4771-89a7-f69c99f603bd,16dddcb0-41f0-4193-a628-301f758c7ed9,Campaign 7,Email,False,True,2025-06-26T12:33:51
8c30bfc8-5d1a-499a-8f35-d2332d06dc09,16e43025-10f1-42e6-9793-e0e2f333d79c,Campaign 5,Email,False,True,2025-01-29T12:33:51
99273394-efc4-4bcb-9612-9561010955ad,16e43025-10f1-42e6-9793-e0e2f333d79c,Campaign 5,Email,True,True,2023-10-28T12:33:51
461a1779-f9fb-460d-9010-35f7d1beb332,16e43025-10f1-42e6-9793-e0e2f333d79c,Campaign 4,SMS,True,True,2023-09-30T12:33:51
ebc5d6cd-dfa6-4288-9c4a-6b28d9aa98de,16e43025-10f1-42e6-9793-e0e2f333d79c,Campaign 5,Phone,False,True,2023-12-10T12:33:51
365b1243-c66b-42f1-8112-6c9c5ab597f7,16e43025-10f1-42e6-9793-e0e2f333d79c,Campaign 10,Email,False,False,2024-02-13T12:33:51
70d04e84-680e-4447-b9c4-bf33b6140391,16f560ac-76bc-449e-9474-395fb322505c,Campaign 2,Phone,True,True,2024-06-20T12:33:51
fad83b48-e753-4d2b-b899-ffd68d66280f,16f560ac-76bc-449e-9474-395fb322505c,Campaign 6,Email,True,False,2024-07-29T12:33:51
c1850b5c-66d5-407e-84c7-dbd47c4c07c2,16f560ac-76bc-449e-9474-395fb322505c,Campaign 1,SMS,False,True,2025-05-02T12:33:51
3e3e2c99-627c-476e-ba1b-bd47892070fc,16f560ac-76bc-449e-9474-395fb322505c,Campaign 9,SMS,True,False,2024-02-05T12:33:51
6e7f7e53-7664-49f2-a132-f63608d70dbd,172da016-ddef-4b63-b164-cca07c1303a1,Campaign 1,Email,False,False,2025-01-10T12:33:51
05d36b9b-8e75-4503-958e-5f4f5680cb73,172da016-ddef-4b63-b164-cca07c1303a1,Campaign 5,Phone,True,True,2023-09-04T12:33:51
84d95006-2eef-4acc-b3b1-d22fb17f4d35,172da016-ddef-4b63-b164-cca07c1303a1,Campaign 8,SMS,True,True,2025-03-10T12:33:51
bd30e0c6-252e-43c9-b8e2-05595d09896f,172da016-ddef-4b63-b164-cca07c1303a1,Campaign 3,SMS,False,False,2024-06-07T12:33:51
d508c42c-1398-4777-ad3f-d3c51fe1efac,172da016-ddef-4b63-b164-cca07c1303a1,Campaign 7,SMS,False,True,2025-02-11T12:33:51
e7e98a69-1bb8-436b-92b3-7a56cc6cdbe4,177d7144-f619-4b7f-a4ee-0ba709093065,Campaign 7,Social,True,True,2024-06-21T12:33:51
53671623-61d3-4719-8efe-4c09a937fd40,179a078c-de8f-423b-b2c5-127c5ddfaa57,Campaign 8,SMS,True,False,2024-11-26T12:33:51
b67bbe50-d2fc-42c6-bd96-bc816ce67a22,179a078c-de8f-423b-b2c5-127c5ddfaa57,Campaign 8,Email,True,False,2025-01-14T12:33:51
520eed1b-0248-4bf3-9a86-eea8c3fb6977,179a078c-de8f-423b-b2c5-127c5ddfaa57,Campaign 4,Social,True,True,2024-04-18T12:33:51
4f85b965-e2b1-4d59-94b6-96605ae167f6,17d7d71a-5887-457e-9f51-675207d51bbb,Campaign 3,Social,False,True,2024-09-14T12:33:51
5c4f474d-0e0a-4396-b480-9fc2500dee5c,17d7d71a-5887-457e-9f51-675207d51bbb,Campaign 6,Phone,False,False,2025-04-14T12:33:51
72874fb8-bad7-4a9a-9da6-4ec2db9e09ea,17d7d71a-5887-457e-9f51-675207d51bbb,Campaign 6,Social,False,False,2025-01-22T12:33:51
eea1d011-b947-4633-919d-34f8c79c0fbf,17d7d71a-5887-457e-9f51-675207d51bbb,Campaign 1,Social,False,False,2024-09-04T12:33:51
52a92f14-60f5-415e-a3d0-e7b995eb93bc,17e03002-2a14-49ef-8595-68c8a02b0250,Campaign 9,Email,True,False,2024-02-16T12:33:51
b5ee279f-2c54-4edd-b60c-2505aed890d5,17e68de2-4b56-48b1-beea-5f003762fb5c,Campaign 4,Email,True,True,2025-01-25T12:33:51
77b45e47-bb65-4206-a91b-fe74b6e167f1,17e68de2-4b56-48b1-beea-5f003762fb5c,Campaign 10,Social,False,True,2024-08-25T12:33:51
a0217086-a5a8-4121-ba33-7c0baf5f0f86,17e68de2-4b56-48b1-beea-5f003762fb5c,Campaign 10,SMS,False,False,2024-04-29T12:33:51
316d980b-de64-4282-970c-7b33c2c000f9,17e68de2-4b56-48b1-beea-5f003762fb5c,Campaign 2,Email,True,True,2025-03-23T12:33:51
da74724e-3580-409e-88ba-36d4ede78c59,17efca01-b251-4116-af78-e8b0f105c5d6,Campaign 2,Social,False,True,2024-11-30T12:33:51
fe5389c5-31ad-4730-b1e5-7621a03d9db6,17efca01-b251-4116-af78-e8b0f105c5d6,Campaign 8,Email,True,True,2023-11-04T12:33:51
785e4673-0c39-4064-aeaf-01f627d1606e,17efca01-b251-4116-af78-e8b0f105c5d6,Campaign 8,Social,False,False,2023-12-13T12:33:51
49cc5b06-65c4-4101-8cbd-655e231e87f9,17efca01-b251-4116-af78-e8b0f105c5d6,Campaign 6,Phone,False,False,2023-09-05T12:33:51
607555c4-4edf-44bc-a0bb-f8be93f7990a,17fba6ec-64f9-45e9-a1a2-c1d09b9cf99d,Campaign 3,Email,True,False,2025-04-30T12:33:51
67c14508-5fa3-4d83-8f51-d4491a47ca4a,17fba6ec-64f9-45e9-a1a2-c1d09b9cf99d,Campaign 7,Social,True,False,2025-01-09T12:33:51
39f4eb64-5a3e-4500-ac39-dffe206d5fe1,17fba6ec-64f9-45e9-a1a2-c1d09b9cf99d,Campaign 2,SMS,True,False,2023-11-08T12:33:51
6a2d4b7f-47b2-4658-aed1-40c4d245c4e8,17fba6ec-64f9-45e9-a1a2-c1d09b9cf99d,Campaign 8,Email,False,False,2023-11-22T12:33:51
17d1638f-d0e3-4148-a7ab-018dd7e3d982,17fcb4d5-de08-45fa-89ce-306ea8a52b47,Campaign 6,Email,True,True,2024-03-14T12:33:51
b5427795-5f8b-4558-8b3b-0b201e1aae7d,17fcb4d5-de08-45fa-89ce-306ea8a52b47,Campaign 2,Email,True,True,2024-05-24T12:33:51
28f9c2a2-e76d-44cd-9e88-483912222403,17fcb4d5-de08-45fa-89ce-306ea8a52b47,Campaign 4,Social,False,True,2024-05-24T12:33:51
4cf1e1b5-b843-42d4-aa65-c02676cc8b11,17fcb4d5-de08-45fa-89ce-306ea8a52b47,Campaign 3,Social,False,False,2024-05-26T12:33:51
e41a857c-4bf3-4ee8-a5e3-e4179bc54e9b,1809b272-9382-4618-8ed6-81a5ba018515,Campaign 5,SMS,True,False,2024-04-02T12:33:51
372567a9-9eb5-495f-9c4f-7316c87c6aaa,1809b272-9382-4618-8ed6-81a5ba018515,Campaign 6,Social,True,True,2025-07-31T12:33:51
669739a5-15f7-4a03-90ab-1cdf3f71ba79,1809b272-9382-4618-8ed6-81a5ba018515,Campaign 7,Phone,True,True,2025-04-24T12:33:51
